time(s)	globalZ	gyroAngle	pitch
29.960	-1.935766	3.027	-55.975
29.980	-2.830063	3.027	-55.975
30.000	-3.627547	2.893	-58.780
30.019	-4.409867	2.893	-58.780
30.040	-5.108837	4.277	-60.725
30.060	-5.673331	4.277	-60.725
30.080	-5.217652	6.203	-61.253
30.099	-4.324562	6.203	-61.253
30.120	-3.266167	4.452	-59.658
30.140	-1.548811	2.987	-58.283
30.160	0.047425	2.987	-58.283
30.179	1.379557	1.141	-55.920
30.200	2.185803	0.387	-54.500
30.237	2.718619	359.582	-52.198
30.240	2.459162	359.582	-52.198
30.259	2.179695	0.011	-50.502
30.279	1.794971	0.601	-49.598
30.301	1.879259	1.036	-49.152
30.319	0.980238	1.036	-49.152
30.339	0.466493	1.733	-48.583
30.359	0.146828	1.649	-48.450
30.379	0.039325	1.366	-48.439
30.399	0.023298	1.366	-48.439
30.419	-0.140500	0.245	-48.816
30.439	0.020833	359.610	-49.122
30.459	0.372415	359.610	-49.122
30.479	0.682043	358.766	-49.462
30.498	1.047964	358.766	-49.462
30.519	1.474598	358.188	-49.818
30.539	1.437872	358.188	-49.818
30.559	1.136035	358.130	-50.731
30.578	0.883984	358.130	-50.731
30.599	0.930763	358.497	-51.876
30.619	0.857812	358.801	-52.279
30.639	0.687382	358.801	-52.279
30.659	0.922221	359.434	-52.701
30.679	1.076846	0.989	-52.852
30.699	0.692953	1.654	-52.883
30.719	0.052849	1.654	-52.883
30.738	-0.132881	2.376	-53.082
30.758	-0.665772	2.178	-53.977
30.778	-0.777612	2.178	-53.977
30.799	-0.863171	1.256	-55.525
30.817	-1.103572	1.263	-56.174
30.838	-1.668849	2.080	-56.936
30.858	-2.344472	2.080	-56.936
30.878	-2.715046	3.053	-57.189
30.897	-2.707170	5.698	-56.607
30.919	-2.320937	6.824	-55.594
30.938	-1.796842	7.231	-54.820
30.958	-1.334094	7.254	-53.658
30.977	-0.695619	7.254	-53.658
30.998	0.181360	5.824	-51.714
31.017	0.921016	5.824	-51.714
31.055	1.189570	5.049	-50.931
31.057	1.026785	3.893	-49.919
31.077	0.637995	2.048	-49.250
31.097	0.275771	1.474	-49.194
31.118	-0.541451	1.474	-49.194
31.137	-0.667701	0.995	-49.155
31.157	-0.916738	0.867	-49.083
31.177	-1.014480	0.867	-49.083
31.198	-0.742919	1.777	-48.645
31.217	-0.212206	2.360	-48.311
31.237	0.276374	3.294	-47.801
31.257	0.461749	3.294	-47.801
31.277	0.476809	3.974	-47.530
31.297	0.462073	5.098	-47.221
31.317	0.614378	6.866	-46.809
31.337	0.576421	6.866	-46.809
31.357	0.811329	7.680	-46.611
31.377	0.924689	7.680	-46.611
31.397	1.061992	7.956	-46.762
31.417	1.169113	7.956	-46.762
31.437	1.401058	7.733	-47.200
31.456	1.735618	7.733	-47.200
31.477	1.957891	6.921	-48.169
31.497	1.926121	6.921	-48.169
31.517	1.872607	6.095	-49.766
31.536	2.352521	5.901	-50.331
31.557	2.348422	5.776	-51.010
31.577	2.036876	5.761	-51.293
31.597	1.774531	5.761	-51.293
31.616	1.871197	5.800	-51.496
31.636	1.630898	5.906	-51.738
31.657	0.838813	5.992	-52.141
31.677	-0.439968	6.035	-53.160
31.696	-1.431382	5.986	-54.007
31.716	-2.215004	5.834	-55.375
31.736	-3.084041	5.834	-55.375
31.757	-3.592797	5.715	-56.448
31.776	-4.032535	5.450	-59.448
31.796	-4.154768	5.739	-60.787
31.816	-4.369692	6.108	-61.316
31.836	-4.275159	6.108	-61.316
31.855	-3.654905	6.765	-61.428
31.876	-2.868261	6.777	-59.701
31.896	-1.743134	6.181	-58.559
31.916	-0.281704	6.181	-58.559
31.935	0.748835	4.762	-56.771
31.956	2.400181	3.087	-54.082
31.993	3.103228	3.176	-53.372
31.995	2.534728	3.176	-53.372
32.015	1.449961	5.486	-52.127
32.035	0.779517	7.213	-51.614
32.056	-0.137929	8.293	-51.382
32.075	-0.633000	9.754	-51.172
32.095	-0.723367	9.754	-51.172
32.115	-0.742252	11.171	-50.813
32.136	-0.447685	11.292	-50.521
32.156	-0.104408	11.158	-50.032
32.175	0.364004	10.941	-49.797
32.195	0.457901	10.607	-49.677
32.215	0.302660	10.607	-49.677
32.236	0.399333	10.022	-49.735
32.254	0.673648	10.022	-49.735
32.275	0.774453	9.533	-49.869
32.295	0.817378	9.533	-49.869
32.315	0.855819	9.351	-50.242
32.335	0.948570	9.357	-50.375
32.355	0.927693	9.383	-50.572
32.375	0.528942	9.415	-50.734
32.395	0.678697	9.415	-50.734
32.414	0.895970	9.574	-50.970
32.435	0.786911	10.172	-51.475
32.455	0.750601	10.172	-51.475
32.475	0.700105	10.533	-51.690
32.494	0.824412	11.263	-51.959
32.514	1.076672	12.742	-52.443
32.535	1.139900	13.239	-52.746
32.554	0.899392	13.239	-52.746
32.574	0.515209	13.717	-53.317
32.594	0.368500	14.050	-54.441
32.614	-0.105890	14.050	-54.441
32.634	-0.709663	14.228	-54.963
32.654	-1.216960	14.700	-55.775
32.674	-1.751032	16.181	-56.850
32.694	-2.224081	17.058	-57.111
32.714	-2.559682	17.058	-57.111
32.733	-2.457143	18.502	-57.190
32.754	-2.085006	20.661	-56.766
32.774	-1.537632	21.272	-56.539
32.794	-0.831010	21.888	-55.966
32.813	-0.528276	22.065	-55.347
32.833	0.159825	21.663	-54.138
32.854	0.825885	21.049	-53.284
32.892	1.466725	19.724	-52.296
32.895	1.485514	18.647	-52.068
32.914	1.174751	16.961	-52.209
32.934	0.791176	15.900	-52.446
32.953	0.200049	15.900	-52.446
32.973	-0.021450	14.145	-53.005
32.993	-0.712396	13.803	-53.133
33.013	-1.277920	13.715	-53.121
33.033	-1.527609	13.715	-53.121
33.053	-1.367975	13.212	-52.814
33.074	-0.855880	12.566	-52.445
33.093	-0.262046	12.566	-52.445
33.113	-0.099726	12.091	-52.188
33.133	-0.003219	10.999	-51.723
33.153	0.177147	10.338	-51.546
33.174	0.259276	9.873	-51.500
33.193	0.421048	9.873	-51.500
33.212	0.661078	9.153	-51.525
33.233	0.942811	8.182	-51.816
33.253	1.133475	8.182	-51.816
33.273	1.188713	7.936	-51.994
33.292	1.551621	7.555	-52.301
33.329	2.264132	6.525	-52.861
33.336	2.569571	6.071	-53.158
33.352	2.726336	6.071	-53.158
33.372	2.963778	5.337	-53.676
33.393	2.371482	3.723	-54.735
33.413	2.910094	2.898	-55.079
33.432	2.470104	1.633	-55.534
33.452	1.871622	1.633	-55.534
33.472	1.033035	359.642	-56.534
33.493	-0.079299	358.982	-57.178
33.512	-1.410067	358.077	-58.520
33.531	-2.487599	358.077	-58.520
33.552	-3.459115	356.894	-61.258
33.572	-4.027378	356.742	-62.394
33.592	-4.003272	356.854	-63.782
33.611	-3.771051	356.854	-63.782
33.631	-3.862770	358.448	-64.846
33.652	-3.882697	359.625	-64.669
33.673	-3.610643	1.172	-63.635
33.691	-2.827645	1.688	-62.467
33.711	-1.974116	1.830	-60.366
33.732	-0.619890	1.695	-59.056
33.752	0.193336	1.435	-57.581
33.771	0.571035	1.435	-57.581
33.791	1.016212	1.346	-55.802
33.830	1.447957	1.400	-55.126
33.832	1.570801	1.400	-55.126
33.850	1.520263	1.940	-53.538
33.872	1.235518	1.940	-53.538
33.891	1.282205	2.784	-52.670
33.911	0.492129	2.885	-52.429
33.931	0.252932	2.667	-52.292
33.950	0.593103	1.948	-52.146
33.971	0.940276	1.948	-52.146
33.991	1.101588	1.351	-52.132
34.010	1.098207	0.057	-52.410
34.031	1.023059	359.634	-52.757
34.051	0.972325	359.634	-52.757
34.071	0.636662	359.531	-53.075
34.090	0.260121	0.152	-54.235
34.110	-0.215132	0.981	-54.801
34.130	-0.300238	0.981	-54.801
34.151	0.156894	2.072	-55.595
34.170	0.555303	2.273	-55.997
34.190	0.452675	2.484	-56.554
34.210	1.038110	2.651	-56.823
34.230	1.682251	2.651	-56.823
34.249	1.713655	3.086	-57.251
34.270	1.399158	4.492	-58.415
34.290	0.975283	5.209	-58.860
34.310	0.710976	5.209	-58.860
34.329	0.322501	7.268	-59.583
34.350	0.022209	8.312	-60.063
34.370	-0.435809	8.312	-60.063
34.390	-0.985117	9.817	-61.167
34.409	-1.472727	10.567	-61.694
34.430	-1.934219	12.065	-62.511
34.450	-2.313441	12.065	-62.511
34.469	-2.467518	14.706	-63.054
34.489	-2.755986	14.706	-63.054
34.509	-2.939783	16.150	-61.930
34.529	-2.597737	16.150	-61.930
34.550	-1.771118	14.412	-59.841
34.569	-0.526781	12.953	-59.001
34.589	0.602562	10.718	-57.865
34.609	0.991128	10.718	-57.865
34.649	1.228232	8.042	-56.085
34.651	1.227682	8.042	-56.085
34.669	0.835709	5.685	-55.117
34.690	-0.118179	5.000	-55.054
34.709	-1.182976	5.000	-55.054
34.729	-1.316074	4.204	-55.011
34.751	-1.414343	3.601	-54.909
34.768	-1.478862	3.596	-54.738
34.789	-1.214091	3.660	-54.266
34.808	-0.523725	3.715	-53.826
34.828	-0.034709	3.924	-53.147
34.848	0.350365	3.924	-53.147
34.868	0.854177	4.421	-52.134
34.887	1.397110	4.421	-52.134
34.908	1.743141	4.745	-51.391
34.928	1.845940	4.768	-51.256
34.948	1.869471	4.768	-51.256
34.968	1.651981	4.701	-51.229
34.988	1.144528	4.699	-51.713
35.008	0.788383	4.718	-52.030
35.028	0.591189	4.638	-52.524
35.047	0.675039	4.638	-52.524
35.068	0.849620	4.157	-53.324
35.088	1.008830	3.998	-53.624
35.108	1.400810	3.834	-54.017
35.127	1.769083	3.735	-54.271
35.148	1.804798	3.611	-54.577
35.167	1.712795	3.611	-54.577
35.188	1.599267	3.557	-54.653
35.207	1.573732	3.402	-54.610
35.227	0.982963	3.160	-54.591
35.247	-0.212954	2.685	-54.937
35.267	-1.471065	2.380	-55.521
35.287	-2.292379	1.952	-56.749
35.307	-2.833966	1.777	-58.961
35.327	-3.663906	1.777	-58.961
35.347	-4.228439	2.033	-59.934
35.366	-4.463169	2.642	-61.070
35.387	-3.846925	3.700	-61.016
35.407	-2.409653	3.700	-61.016
35.427	-1.169041	3.608	-60.194
35.446	-0.035356	2.085	-57.049
35.467	1.248826	0.844	-55.476
35.487	2.087417	0.074	-54.833
35.522	2.657532	359.443	-54.294
35.529	2.433436	359.498	-54.068
35.547	1.573653	359.498	-54.068
35.567	0.607820	0.931	-53.886
35.587	-0.012011	0.931	-53.886
35.606	-1.129445	3.068	-54.055
35.626	-1.565004	4.060	-54.132
35.647	-1.663442	4.360	-54.057
35.666	-1.154635	4.360	-54.057
35.686	-0.467277	3.358	-53.436
35.706	0.304944	3.358	-53.436
35.726	0.941894	2.065	-53.062
35.746	1.293183	1.209	-52.883
35.765	1.301125	359.525	-52.820
35.786	1.136689	358.994	-52.976
35.806	0.852810	358.825	-53.100
35.826	0.594464	358.797	-53.305
35.845	0.493809	358.860	-53.462
35.865	0.629887	358.901	-53.758
35.885	0.984262	358.901	-53.758
35.906	1.293491	358.770	-53.991
35.925	1.889757	358.020	-54.528
35.945	2.371072	358.020	-54.850
35.965	2.036968	358.328	-55.138
35.985	1.579156	358.328	-55.138
36.005	1.262515	0.148	-55.748
36.025	0.618170	1.474	-55.990
36.045	0.231393	2.348	-56.192
36.065	-0.142482	2.348	-56.192
36.084	-0.830980	4.183	-57.635
36.105	-1.287421	4.183	-57.635
36.125	-1.657193	5.146	-58.864
36.145	-1.926666	7.220	-60.423
36.164	-2.068302	7.220	-60.423
36.185	-2.174928	10.108	-61.142
36.205	-2.383850	10.108	-61.142
36.225	-2.333429	13.346	-61.159
36.244	-2.077976	13.346	-61.159
36.265	-1.409331	14.951	-60.116
36.284	-0.699741	15.239	-59.457
36.304	-0.437308	15.239	-59.457
36.324	-0.201184	15.499	-57.892
36.344	0.163781	15.086	-56.823
36.364	0.584075	15.086	-56.823
36.402	0.760241	13.846	-55.097
36.404	0.424538	13.846	-55.097
36.425	0.056116	12.708	-54.315
36.444	-0.243068	12.708	-54.315
36.463	-0.935473	12.221	-53.914
36.484	-0.872221	12.221	-53.914
36.503	-1.142434	12.574	-53.468
36.523	-1.196951	12.763	-53.189
36.544	-0.685797	12.763	-53.189
36.563	0.018527	12.781	-52.292
36.584	0.482323	12.543	-51.790
36.604	0.960717	12.543	-51.790
36.623	1.373905	12.355	-51.476
36.643	1.501936	11.796	-50.763
36.663	1.593174	11.281	-50.586
36.683	1.286680	11.281	-50.586
36.704	0.812538	10.316	-50.875
36.723	0.377593	10.316	-50.875
36.743	-0.037102	9.741	-51.359
36.762	-0.349179	9.741	-51.359
36.783	-0.339513	9.623	-51.507
36.802	-0.118000	9.341	-51.714
36.821	0.491098	8.283	-52.122
36.842	1.396619	7.675	-52.304
36.862	1.801614	7.675	-52.304
36.881	2.331357	6.746	-52.588
36.902	2.669551	5.671	-53.180
36.922	2.134329	5.671	-53.180
36.942	1.811672	5.410	-53.568
36.962	1.702563	4.824	-54.218
36.982	1.656151	4.191	-54.677
37.002	1.450134	2.327	-55.973
37.023	1.053546	1.345	-56.857
37.042	0.383430	0.769	-57.447
37.062	-0.329977	359.963	-58.292
37.082	-0.858989	359.963	-58.292
37.102	-1.601938	358.786	-59.672
37.122	-2.403468	358.423	-60.403
37.142	-3.228115	358.140	-61.713
37.162	-3.794897	358.140	-61.713
37.182	-4.147424	358.113	-62.535
37.201	-3.997306	358.228	-63.399
37.222	-3.438190	358.096	-63.668
37.242	-2.415860	358.096	-63.668
37.262	-1.782352	357.620	-62.178
37.281	-0.931222	357.501	-61.046
37.301	-0.288195	357.409	-59.220
37.322	0.520198	357.284	-58.139
37.342	1.398523	356.959	-56.956
37.378	1.877163	356.749	-56.425
37.381	2.201742	356.715	-55.781
37.401	1.937705	356.963	-55.394
37.422	1.447480	357.652	-54.889
37.441	1.261514	358.218	-54.652
37.461	0.437929	358.969	-54.491
37.481	-0.214504	358.969	-54.491
37.501	-0.287467	359.487	-54.296
37.521	-0.284104	359.487	-54.296
37.541	-0.228357	359.103	-54.152
37.561	-0.106125	358.698	-54.224
37.581	0.183433	357.950	-54.531
37.600	0.138799	357.519	-54.861
37.621	-0.134007	357.113	-55.404
37.641	-0.452662	357.113	-55.404
37.661	-0.512689	356.950	-55.720
37.680	-0.448551	356.662	-56.342
37.701	0.122377	356.282	-56.701
37.721	0.634279	355.961	-56.975
37.741	1.097669	355.749	-57.308
37.760	1.653150	355.994	-57.393
37.780	1.820307	356.997	-57.399
37.800	1.659163	357.902	-57.419
37.820	1.443733	359.534	-57.476
37.839	1.316287	0.761	-57.554
37.860	0.920701	2.700	-57.819
37.880	0.546021	2.700	-57.819
37.900	0.233970	3.870	-58.084
37.919	-0.005819	5.186	-58.511
37.939	-0.180269	6.337	-59.418
37.960	-0.434377	6.337	-59.418
37.980	-0.802067	6.626	-59.913
37.999	-1.253966	7.156	-60.645
38.020	-1.790553	8.955	-61.520
38.040	-2.378012	8.955	-61.520
38.060	-2.673061	9.954	-61.692
38.079	-2.813658	11.310	-61.654
38.099	-2.350431	12.263	-60.735
38.119	-1.574152	12.263	-60.735
38.140	-0.951965	12.105	-60.171
38.159	-0.425367	10.917	-58.583
38.179	0.238384	9.900	-57.572
38.200	0.742653	9.243	-56.967
38.235	0.967550	9.243	-56.967
38.237	1.159854	8.365	-56.191
38.259	1.002227	7.384	-55.444
38.279	0.540975	7.384	-55.444
38.299	0.059126	7.229	-55.344
38.319	-0.007153	7.382	-55.261
38.342	-0.445824	7.382	-55.261
38.358	-0.435387	7.739	-55.203
38.380	-0.338016	7.987	-55.138
38.397	-0.230592	8.338	-54.978
38.418	-0.252006	8.579	-54.818
38.438	-0.174452	8.992	-54.557
38.459	-0.138047	9.586	-54.201
38.477	0.024584	9.586	-54.201
38.498	0.204536	10.095	-54.215
38.518	0.451991	10.095	-54.215
38.538	0.586506	10.317	-54.369
38.558	0.634013	10.674	-54.764
38.578	0.674347	10.760	-54.940
38.599	0.910851	10.716	-55.040
38.618	1.133564	10.716	-55.040
38.637	1.471395	10.227	-55.185
38.657	1.529494	9.687	-55.194
38.678	1.778736	9.687	-55.194
38.698	2.107956	9.208	-55.143
38.717	2.243046	8.319	-55.104
38.738	2.240079	6.281	-55.538
38.758	2.267838	5.296	-55.744
38.777	2.278957	5.296	-55.744
38.797	2.126146	2.530	-56.356
38.817	1.949892	0.681	-56.960
38.837	1.362502	0.681	-56.960
38.857	0.206960	359.412	-57.508
38.877	-1.183921	356.085	-59.633
38.897	-2.387617	353.951	-61.383
38.917	-3.462131	352.661	-62.608
38.937	-4.109539	351.338	-64.327
38.957	-4.444544	350.955	-65.150
38.976	-4.486230	351.088	-65.807
38.997	-4.445524	351.088	-65.807
39.017	-3.917073	351.454	-65.826
39.037	-2.729545	352.009	-64.453
39.057	-1.298045	351.827	-62.710
39.077	-0.068721	351.827	-62.710
39.097	0.656156	351.799	-61.464
39.116	1.257973	351.994	-59.769
39.136	1.466082	352.496	-57.689
39.157	1.498397	352.496	-57.689
39.194	1.408942	352.830	-57.047
39.196	0.987423	353.484	-56.292
39.217	0.543249	354.683	-55.524
39.237	0.182390	355.102	-55.367
39.257	0.023997	355.102	-55.367
39.276	-0.421300	355.740	-55.191
39.296	-0.270831	355.689	-55.083
39.316	-0.095257	355.538	-55.007
39.336	0.119114	355.192	-54.962
39.356	0.230492	355.192	-54.962
39.376	0.214918	354.910	-55.025
39.396	0.112751	354.147	-55.514
39.416	0.304465	353.760	-55.794
39.435	0.532682	353.760	-55.794
39.456	0.666001	353.430	-56.188
39.476	0.897497	353.300	-56.388
39.495	1.113390	353.057	-56.794
39.515	1.383346	353.057	-56.794
39.535	1.733793	352.703	-57.587
39.556	1.759247	352.703	-57.587
39.576	1.789697	352.883	-58.722
39.595	1.678977	353.082	-59.300
39.615	1.162517	353.785	-60.158
39.635	0.572239	353.785	-60.158
39.655	-0.172266	355.940	-61.065
39.675	-0.745740	356.956	-61.261
39.695	-1.144393	358.335	-61.526
39.715	-1.726673	358.910	-61.722
39.735	-1.645792	358.786	-62.114
39.755	-0.865599	358.193	-62.425
39.775	-0.287840	357.458	-62.963
39.795	-0.385303	357.458	-62.963
39.815	-0.777452	357.449	-63.218
39.835	-1.304405	358.522	-63.072
39.855	-1.401252	358.719	-62.595
39.875	-1.215234	358.719	-62.595
39.895	-0.466791	358.419	-62.104
39.914	0.430611	357.443	-61.204
39.935	0.875462	355.316	-59.744
39.955	0.607752	355.316	-59.744
39.993	0.188588	354.668	-59.254
39.996	0.234004	353.865	-58.615
40.014	0.190104	352.770	-57.979
40.035	0.056070	352.400	-57.915
40.055	0.004249	352.028	-57.889
40.075	-0.830088	351.966	-57.850
40.094	-1.358865	352.125	-57.862
40.114	-1.655504	352.295	-57.957
40.135	-1.574506	352.295	-57.957
40.153	-1.431432	352.641	-57.797
40.174	-1.023806	352.782	-57.220
40.194	-0.685401	352.744	-56.731
40.214	0.211772	352.744	-56.731
40.233	1.068195	351.970	-55.627
40.254	1.488220	351.571	-55.467
40.274	1.077555	351.571	-55.467
40.294	0.151783	351.441	-55.628
40.313	-0.436730	351.415	-55.976
40.334	-0.716273	351.447	-56.299
40.354	-0.613899	351.447	-56.299
40.374	0.152804	351.295	-56.376
40.393	0.913636	350.726	-56.407
40.413	1.664567	349.276	-56.100
40.433	2.320267	348.732	-55.786
40.453	2.750619	347.955	-55.391
40.473	3.580199	347.449	-55.261
40.493	4.130532	347.090	-55.201
40.513	3.561262	347.090	-55.201
40.534	2.091523	347.291	-55.208
40.553	0.258113	348.116	-55.240
40.573	-1.556258	350.090	-56.119
40.593	-3.469588	350.090	-56.119
40.613	-4.412828	351.658	-57.899
40.633	-4.807306	351.658	-57.899
40.653	-4.858718	353.297	-58.940
40.673	-4.379821	353.297	-58.940
40.693	-3.449928	354.048	-58.781
40.712	-2.127204	355.170	-57.753
40.733	-0.844053	355.962	-54.627
40.753	0.730288	355.957	-53.286
40.773	2.412109	355.970	-51.459
40.792	3.271304	355.970	-51.459
40.812	2.759162	356.426	-49.778
40.833	1.960203	356.875	-49.503
40.852	1.208422	357.765	-49.152
40.888	0.326026	358.345	-48.978
40.892	-0.217057	358.898	-48.817
40.913	-0.082460	359.058	-48.739
40.933	0.431774	359.182	-48.631
40.952	0.834202	359.182	-48.631
40.972	0.553309	359.755	-48.297
40.992	-0.086836	0.033	-48.227
41.012	-0.709117	0.132	-48.431
41.032	-1.018214	359.998	-48.710
41.052	-0.877263	359.818	-49.139
41.072	-0.828404	359.818	-49.139
41.093	-0.350267	359.498	-49.344
41.111	0.204240	359.498	-49.344
41.131	0.702447	359.283	-49.348
41.152	0.887426	358.915	-49.675
41.172	0.805514	358.915	-49.675
41.191	0.432410	358.920	-50.043
41.212	-0.387208	359.097	-51.071
41.232	-1.008377	359.097	-51.071
41.252	-1.232216	359.215	-51.578
41.271	-1.048277	359.422	-52.279
41.291	0.077023	358.920	-52.672
41.312	1.780002	358.269	-52.621
41.332	2.552787	358.269	-52.621
41.351	2.805169	356.444	-52.574
41.371	2.905809	356.139	-52.640
41.391	2.381071	356.284	-52.821
41.412	1.635996	356.523	-53.541
41.431	0.269615	356.518	-54.270
41.451	-0.906362	356.238	-55.312
41.471	-1.618428	356.055	-55.787
41.491	-1.742382	356.055	-55.787
41.511	-1.914759	356.099	-56.248
41.531	-1.956229	356.702	-57.101
41.551	-1.771020	356.702	-57.101
41.571	-1.297061	356.923	-57.254
41.590	-0.953676	357.331	-56.893
41.611	-0.661567	357.914	-55.226
41.631	0.397593	357.914	-55.226
41.651	1.101421	357.587	-53.908
41.670	0.728453	357.436	-53.622
41.691	0.319318	357.213	-53.220
41.711	-0.069337	357.067	-52.886
41.731	-0.086302	357.067	-52.886
41.769	-0.141929	356.897	-52.517
41.772	-0.207391	356.859	-52.476
41.790	-0.193148	356.814	-52.533
41.810	-0.038859	356.700	-52.413
41.830	0.382717	356.700	-52.413
41.850	-0.215053	356.626	-52.510
41.871	-0.453344	356.541	-52.692
41.890	-0.689807	356.541	-52.692
41.910	-0.914855	356.182	-53.094
41.929	-1.058437	356.009	-53.215
41.950	-1.067661	356.009	-53.215
41.970	-0.865504	355.824	-53.230
41.989	-0.651760	355.779	-53.261
42.010	-0.391711	355.736	-53.405
42.030	-0.120012	355.789	-53.585
42.050	0.303574	356.065	-53.966
42.069	0.678422	356.065	-53.966
42.089	0.908358	356.885	-54.727
42.110	1.166636	356.972	-54.882
42.130	2.137215	356.972	-54.882
42.149	2.925138	355.904	-55.274
42.169	3.531313	355.091	-55.543
42.189	3.499593	355.091	-55.543
42.210	3.157386	354.644	-55.161
42.229	2.591444	354.644	-55.161
42.249	1.521091	354.697	-54.857
42.272	-0.067240	354.697	-54.857
42.289	-1.425887	354.631	-55.221
42.309	-2.237787	354.736	-56.125
42.329	-2.805603	355.909	-57.703
42.349	-3.454229	356.852	-58.336
42.369	-3.621874	356.852	-58.336
42.389	-4.010138	0.309	-59.193
42.409	-4.169087	2.390	-58.816
42.429	-3.601015	3.094	-58.147
42.449	-2.155086	2.755	-56.743
42.468	-0.289073	2.755	-56.743
42.488	1.658685	0.585	-54.282
42.508	3.056457	0.131	-53.423
42.529	2.786413	0.131	-53.423
42.548	1.510224	1.293	-52.099
42.568	0.520501	1.293	-52.099
42.588	-0.100151	2.599	-51.608
42.627	-0.292774	3.369	-51.309
42.629	-0.271330	4.430	-50.769
42.648	-0.110219	4.530	-50.521
42.668	0.077614	4.497	-50.350
42.688	0.101678	4.375	-50.154
42.707	0.136572	4.313	-50.106
42.728	-0.141524	4.092	-50.142
42.748	-0.140599	3.919	-50.189
42.768	-0.276094	3.736	-50.275
42.787	-0.312025	3.736	-50.275
42.807	0.160078	3.188	-50.457
42.828	0.656213	3.188	-50.457
42.848	0.494197	2.855	-50.582
42.867	-0.078947	2.447	-50.915
42.887	-0.329941	2.230	-51.577
42.907	-0.206490	2.162	-51.838
42.928	-0.027398	1.773	-52.225
42.947	0.614930	1.429	-52.386
42.967	1.547451	1.133	-52.457
42.987	1.390075	1.133	-52.457
43.007	1.501923	1.030	-52.575
43.027	1.383825	0.604	-53.173
43.047	1.581190	0.431	-53.292
43.067	1.944750	0.398	-53.342
43.087	1.657802	0.398	-53.342
43.107	1.215077	359.708	-53.816
43.127	0.892605	358.817	-54.349
43.147	0.557469	358.817	-54.349
43.167	-0.410325	358.882	-55.172
43.186	-1.584919	359.407	-55.421
43.207	-2.512104	0.198	-55.753
43.226	-3.042002	0.198	-55.753
43.247	-2.871785	0.713	-56.025
43.266	-2.577746	1.488	-56.204
43.286	-1.787124	2.019	-55.336
43.307	-0.717411	1.666	-54.804
43.327	0.142227	0.892	-54.175
43.346	0.483882	0.892	-54.175
43.366	0.535105	0.090	-53.262
43.386	0.435387	0.090	-53.262
43.407	0.645448	359.397	-52.368
43.425	0.923250	359.049	-52.246
43.446	0.816430	358.627	-52.392
43.482	0.285931	358.627	-52.392
43.488	-0.314893	358.553	-52.633
43.506	-0.711891	358.716	-52.954
43.525	-0.954609	359.322	-53.127
43.546	-1.458370	359.566	-53.192
43.566	-1.309605	359.680	-53.362
43.585	-1.242134	359.680	-53.362
43.606	-0.767596	359.237	-53.422
43.626	-0.201827	358.982	-53.330
43.646	0.089824	358.982	-53.330
43.665	0.321542	358.621	-53.187
43.685	0.647156	357.815	-53.094
43.705	1.182237	357.815	-53.094
43.725	1.597379	357.261	-53.161
43.745	1.870267	356.296	-53.368
43.765	1.858517	355.089	-53.982
43.785	1.562909	355.089	-53.982
43.805	1.372369	353.802	-55.439
43.824	1.567603	353.802	-55.439
43.845	1.623210	352.291	-56.998
43.865	1.369111	352.291	-56.998
43.885	1.146386	351.871	-57.263
43.904	1.205291	350.844	-57.142
43.925	1.130855	350.844	-57.142
43.945	0.282370	349.444	-57.557
43.965	-1.139567	348.568	-58.667
43.984	-2.200273	348.033	-59.553
44.004	-2.518467	347.667	-60.855
44.025	-2.811188	348.008	-61.675
44.045	-3.312058	349.725	-62.488
44.064	-3.720858	351.418	-62.629
44.084	-3.600300	353.689	-62.183
44.104	-2.801729	353.689	-62.183
44.124	-1.563992	354.520	-61.535
44.144	-0.417838	354.653	-60.253
44.164	0.986724	353.958	-57.854
44.184	1.983022	353.792	-57.056
44.220	2.282791	353.792	-57.056
44.223	2.113330	353.841	-56.223
44.243	1.249765	354.972	-55.612
44.264	0.279532	355.655	-55.478
44.284	-0.559639	355.655	-55.478
44.303	-0.708251	356.542	-55.398
44.323	-1.029078	357.556	-55.464
44.343	-1.152172	357.801	-55.449
44.364	-1.313890	358.110	-55.332
44.383	-1.578262	358.110	-55.332
44.403	-1.620057	358.156	-54.955
44.424	-1.328229	357.787	-54.777
44.444	-0.809405	357.787	-54.777
44.463	-0.068975	356.367	-54.279
44.483	0.716199	355.427	-53.943
44.503	1.681013	355.427	-53.943
44.523	2.257141	353.941	-53.583
44.543	2.470728	353.941	-53.583
44.564	2.661730	353.598	-53.581
44.583	2.634231	353.204	-54.080
44.603	2.623211	353.204	-54.080
44.639	2.618505	353.282	-54.554
44.643	2.311393	353.553	-54.893
44.663	1.941130	354.943	-55.833
44.683	1.631321	356.159	-56.178
44.702	1.703314	356.159	-56.178
44.722	0.502543	358.349	-56.525
44.743	-0.680844	358.349	-56.525
44.762	-1.809835	359.208	-56.803
44.782	-2.467437	0.679	-57.778
44.803	-2.574397	1.366	-58.669
44.822	-2.751060	1.366	-58.669
44.842	-2.824949	2.548	-59.703
44.862	-2.655896	2.548	-59.703
44.882	-2.409242	3.146	-58.981
44.902	-1.856529	3.015	-58.417
44.922	-1.206116	3.015	-58.417
44.941	-0.409553	1.782	-57.038
44.961	0.383497	0.800	-56.112
44.981	0.885976	0.800	-56.112
45.002	0.949948	0.283	-55.373
45.038	0.951061	359.644	-54.238
45.041	0.216405	359.179	-53.735
