time(s)	globalZ	gyroAngle
17.706	0.043200	1.784
17.726	0.044345	1.786
17.747	-0.034031	1.793
17.769	-0.059544	1.792
17.790	-0.050591	1.789
17.813	0.004575	1.799
17.833	-0.001570	1.812
17.855	-0.026802	1.813
17.876	0.063808	1.808
17.898	0.161379	1.806
17.918	0.138185	1.799
17.940	0.090971	1.783
17.962	0.054755	1.773
17.983	-0.027307	1.763
18.004	-0.122259	1.750
18.025	-0.151303	1.743
18.047	-0.107810	1.740
18.068	-0.048680	1.743
18.089	-0.044668	1.758
18.112	0.021135	1.776
18.132	0.040016	1.780
18.154	-0.113470	1.780
18.175	-0.177401	1.786
18.200	-0.113194	1.781
18.219	0.141243	1.781
18.240	0.258322	1.763
18.261	0.152589	1.763
18.282	0.111631	1.747
18.304	0.041325	1.732
18.325	-0.042198	1.714
18.346	-0.075764	1.706
18.369	-0.048951	1.697
18.389	-0.050006	1.696
18.410	-0.148688	1.694
18.432	-0.168939	1.700
18.453	-0.098993	1.714
18.477	-0.052535	1.730
18.496	0.049855	1.730
18.518	0.093487	1.739
18.539	0.053098	1.733
18.560	0.016392	1.713
18.581	-0.030301	1.713
18.603	-0.065567	1.695
18.626	-0.007329	1.665
18.646	0.071422	1.631
18.667	0.068425	1.583
18.688	0.056269	1.526
18.711	0.075534	1.412
18.731	0.048094	1.412
18.754	0.031747	1.347
18.775	0.109014	1.288
18.796	0.117554	1.234
18.818	0.066899	1.186
18.838	-0.000529	1.186
18.859	-0.036999	1.103
18.882	-0.156617	1.067
18.902	-0.201643	1.040
18.924	-0.181779	1.018
18.945	-0.135459	1.005
18.966	-0.027591	0.991
18.988	0.115565	0.976
19.009	0.173931	0.952
19.032	0.249866	0.915
19.052	0.152036	0.868
19.077	-0.021852	0.819
19.095	-0.140186	0.778
19.119	-0.210086	0.758
19.140	-0.106276	0.747
19.160	-0.066767	0.756
19.181	-0.163037	0.762
19.202	-0.215034	0.776
19.223	-0.252287	0.836
19.244	-0.188480	0.836
19.266	-0.016769	0.889
19.288	0.060664	0.952
19.309	0.087217	1.010
19.330	0.092847	1.054
19.352	0.232598	1.090
19.373	0.293613	1.126
19.398	0.396421	1.126
19.415	0.379169	1.134
19.438	0.199423	1.132
19.458	0.102567	1.123
19.480	0.061927	1.107
19.502	-0.003388	1.088
19.522	-0.091537	1.068
19.545	-0.221462	1.054
19.565	-0.314895	1.059
19.587	-0.217248	1.088
19.608	-0.102646	1.124
19.630	-0.110599	1.154
19.651	-0.097118	1.186
19.672	-0.002857	1.225
19.694	-0.041185	1.265
19.716	-0.057175	1.307
19.738	0.023430	1.357
19.760	0.083151	1.412
19.780	0.077219	1.459
19.800	0.074856	1.490
19.822	0.010738	1.508
19.843	-0.117294	1.513
19.865	-0.226822	1.505
19.886	-0.312118	1.493
19.908	-0.290969	1.487
19.929	-0.171552	1.492
19.951	-0.036109	1.525
19.972	0.065067	1.525
19.993	0.188485	1.538
20.015	0.249292	1.554
20.037	0.184799	1.565
20.058	0.123753	1.571
20.078	0.102901	1.571
20.101	0.031917	1.560
20.121	0.028893	1.551
20.143	0.022042	1.540
20.164	0.061614	1.526
20.186	0.002870	1.512
20.208	-0.080693	1.502
20.228	-0.037252	1.493
20.250	-0.063228	1.481
20.271	-0.046847	1.476
20.293	-0.049551	1.475
20.314	-0.033095	1.467
20.335	0.016362	1.467
20.358	0.031820	1.468
20.379	0.007329	1.460
20.400	-0.002143	1.457
20.421	-0.070289	1.458
20.443	-0.134089	1.460
20.464	-0.154551	1.460
20.485	-0.151202	1.495
20.507	-0.111724	1.495
20.528	-0.043545	1.540
20.549	0.027539	1.539
20.570	0.158606	1.530
20.592	0.202828	1.516
20.614	0.149180	1.498
20.635	-0.009287	1.475
20.658	-0.106284	1.458
20.678	-0.056355	1.454
20.700	0.064562	1.454
20.721	0.049647	1.460
20.741	-0.046936	1.460
20.764	-0.020370	1.471
20.785	0.028022	1.484
20.806	0.050930	1.499
20.827	0.068541	1.512
20.849	0.095222	1.516
20.871	0.091286	1.522
20.891	-0.019801	1.525
20.913	-0.064821	1.525
20.935	-0.046714	1.527
20.958	0.061162	1.533
20.980	0.119348	1.540
20.999	0.084630	1.543
21.020	-0.012367	1.537
21.042	-0.032527	1.535
21.063	0.072544	1.532
21.084	0.084967	1.531
21.105	-0.036754	1.532
21.129	-0.072544	1.542
21.148	0.017534	1.558
21.170	0.071996	1.576
21.191	-0.064770	1.601
21.213	-0.143993	1.601
21.233	-0.137419	1.615
21.255	-0.109034	1.635
21.278	-0.056766	1.655
21.299	0.040604	1.670
21.321	0.097707	1.703
21.341	0.146999	1.760
21.362	0.187206	1.760
21.386	0.094854	1.760
21.405	0.076240	1.806
21.427	0.063370	1.820
21.448	0.013193	1.833
21.470	0.007462	1.850
21.490	0.000844	1.850
21.511	0.022223	1.872
21.535	0.007825	1.877
21.556	-0.094805	1.881
21.577	-0.083157	1.883
21.598	-0.027668	1.885
21.618	-0.043198	1.887
21.642	-0.070637	1.886
21.662	-0.108060	1.873
21.683	-0.057398	1.858
21.704	0.122743	1.843
21.727	0.159290	1.809
21.747	0.128748	1.765
21.769	0.002405	1.715
21.790	-0.032943	1.664
21.812	0.010694	1.610
21.832	0.097304	1.565
21.854	0.074987	1.519
21.875	-0.034922	1.464
21.899	-0.090215	1.358
21.918	-0.058730	1.358
21.940	-0.042158	1.311
21.961	-0.009474	1.232
21.982	-0.102853	1.232
22.004	-0.225528	1.172
22.025	-0.340136	1.126
22.046	-0.411376	1.126
22.068	-0.312073	1.069
22.090	0.042930	1.073
22.110	0.267994	1.060
22.132	0.184075	1.050
22.153	-0.203680	1.079
22.175	-0.365402	1.163
22.198	-0.379155	1.290
22.219	-0.383236	1.410
22.239	-0.497494	1.585
22.260	0.024878	1.585
22.282	0.765493	1.679
22.303	0.642324	1.739
22.324	0.088203	1.740
22.347	-0.385439	1.708
22.367	-0.724561	1.608
22.389	-0.890682	1.424
22.437	-0.312219	1.243
22.438	-0.393341	1.161
22.484	-0.728883	1.089
22.485	-0.744398	0.954
22.503	-0.418592	0.883
22.518	-0.111333	0.883
22.538	-0.185000	0.938
22.560	-0.266568	0.880
22.581	0.205778	0.900
22.602	0.744122	1.117
22.624	1.155423	1.390
22.645	1.460554	1.546
22.667	1.383486	1.651
22.688	1.070752	1.789
22.709	1.189159	1.929
22.731	1.327430	2.040
22.752	1.250777	2.110
22.773	1.001057	2.149
22.795	0.540623	2.158
22.818	0.328928	2.125
22.838	0.375403	2.067
22.859	0.383990	1.984
22.885	0.317363	1.890
22.902	0.110049	1.811
22.923	-0.062892	1.741
22.945	-0.197432	1.672
22.966	-0.196025	1.612
22.988	-0.033225	1.591
23.009	0.034659	1.575
23.030	0.130020	1.522
23.051	0.179416	1.445
23.073	0.070975	1.375
23.095	0.176114	1.307
23.116	0.423426	1.262
23.138	0.265978	1.212
23.158	0.071736	1.157
23.180	0.066046	1.128
23.201	0.137049	1.114
23.222	0.122042	1.077
23.244	0.076009	1.077
23.266	-0.031643	1.061
23.287	-0.109523	1.044
23.308	-0.008405	1.016
23.330	0.162488	1.003
23.351	0.230715	1.003
23.372	0.123061	0.980
23.394	0.074218	0.942
23.415	0.038714	0.860
23.439	0.011822	0.860
23.458	-0.059797	0.836
23.479	-0.129104	0.822
23.506	0.148921	0.809
23.522	0.453469	0.785
23.543	0.571738	0.759
23.565	0.479293	0.735
23.586	0.452866	0.734
23.607	0.579938	0.776
23.630	0.642308	0.859
23.650	0.522190	0.954
23.672	0.229323	1.042
23.693	0.005307	1.117
23.715	-0.026543	1.191
23.736	-0.081394	1.268
23.759	-0.279358	1.345
23.778	-0.491562	1.416
23.800	-0.310824	1.476
23.822	-0.043642	1.539
23.843	-0.055008	1.593
23.864	-0.147985	1.616
23.885	-0.210371	1.619
23.907	-0.437506	1.644
23.928	-0.479957	1.644
23.950	-0.380836	1.694
23.971	-0.231959	1.735
23.993	-0.026334	1.759
24.014	0.009292	1.760
24.035	-0.063579	1.746
24.059	-0.082754	1.668
24.078	-0.062155	1.668
24.100	-0.036649	1.621
24.130	0.050493	1.587
24.142	0.071164	1.560
24.164	0.027768	1.551
24.185	-0.034177	1.559
24.206	-0.060164	1.571
24.228	-0.074688	1.600
24.249	-0.100693	1.657
24.271	-0.083623	1.751
24.292	0.058536	1.883
24.314	0.049378	2.050
24.335	-0.140135	2.228
24.359	-0.290406	2.418
24.378	-0.123793	2.609
24.399	0.167000	2.801
24.420	0.312888	2.966
24.442	0.331820	3.089
24.463	0.112772	3.182
24.484	-0.005301	3.248
24.506	0.053456	3.315
